customer_id,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital.gains,capital.loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
10502,171,21,IN,250/500,1,862,2,MALE,Masters,tech-support,sleeping,husband,1,193,Single Vehicle Collision,Side Collision,Major Damage,Police,WV,Columbus,1,1,NO,1,2,YES,194,3,332,161,Mercedes,ML350,21,N
10503,113,20,IL,100/300,2,154,2,FEMALE,Associate,armed-forces,exercise,husband,1,76,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,Hillsdale,5,1,YES,2,1,NO,628,2,140,598,Nissan,Ultima,11,N
10504,200,30,IL,500/1000,3,212,10,FEMALE,PhD,handlers-cleaners,board-games,own-child,1,116,Single Vehicle Collision,Front Collision,Total Loss,Other,SC,Springfield,2,1,YES,2,0,YES,120,1,1,150,Accura,TL,5,N
10508,377,11,IL,100/300,2,582,2,MALE,High School,prof-specialty,yachting,husband,308,288,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Northbrook,1,1,NO,3,2,YES,420,3,157,235,Accura,MDX,11,N
10509,374,6,IN,500/1000,1,70,2,FEMALE,High School,machine-op-inspct,board-games,unmarried,1,354,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NY,Arlington,1,3,NO,1,1,NO,401,2,86,330,Honda,CRV,9,N
10511,120,20,OH,250/500,3,235,2,MALE,High School,priv-house-serv,reading,husband,88,186,Single Vehicle Collision,Rear Collision,Total Loss,Police,WV,Arlington,23,1,NO,3,0,YES,662,1,590,670,Audi,A3,21,N
10512,194,30,OH,500/1000,1,665,2,FEMALE,JD,sales,paintball,husband,1,141,Parked Car,Side Collision,Trivial Damage,Police,NY,Hillsdale,24,1,YES,3,3,NO,469,4,563,468,Volkswagen,Jetta,9,N
10513,103,16,IL,250/500,1,240,2,MALE,JD,other-service,hiking,not-in-family,1,354,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,WV,Northbend,4,1,YES,3,1,YES,345,2,399,287,Nissan,Pathfinder,3,N
10514,92,20,IL,250/500,1,615,2,FEMALE,College,transport-moving,chess,not-in-family,1,354,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,PA,Northbrook,21,3,NO,1,2,NO,262,3,408,183,Dodge,RAM,19,Y
10517,357,9,IN,100/300,1,200,2,FEMALE,College,adm-clerical,exercise,wife,113,114,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,10,1,NO,2,2,YES,118,3,503,111,Chevrolet,Silverado,10,N
10518,133,21,IL,250/500,1,298,2,MALE,High School,armed-forces,hiking,own-child,332,175,Multi-vehicle Collision,Front Collision,Major Damage,Fire,SC,Springfield,15,3,NO,2,0,NO,719,1,161,626,Jeep,Wrangler,5,Y
10520,164,25,IL,500/1000,3,225,9,FEMALE,Associate,tech-support,exercise,unmarried,137,53,Vehicle Theft,Front Collision,Trivial Damage,Police,NY,Northbrook,24,1,NO,1,1,YES,81,2,442,44,Chevrolet,Tahoe,20,N
10521,191,25,IN,100/300,1,735,2,MALE,JD,transport-moving,hiking,own-child,1,179,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Riverwood,2,1,NO,1,2,YES,621,3,495,594,Accura,RSX,10,N
10523,132,24,IN,100/300,1,389,2,MALE,College,farming-fishing,hiking,other-relative,55,164,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Northbend,14,4,NO,1,2,YES,170,3,292,244,Honda,Civic,11,N
10524,376,12,OH,100/300,1,870,2,FEMALE,MD,craft-repair,video-games,own-child,301,324,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Northbend,24,3,YES,3,1,YES,347,2,29,323,Ford,F150,10,N
10525,177,28,OH,250/500,3,364,2,FEMALE,Associate,tech-support,skydiving,own-child,1,139,Parked Car,Side Collision,Minor Damage,Police,NC,Northbrook,20,1,NO,2,2,YES,19,3,240,3,Toyota,Corolla,10,N
10526,290,8,IL,100/300,1,538,2,FEMALE,JD,prof-specialty,exercise,own-child,140,354,Vehicle Theft,Front Collision,Trivial Damage,Police,SC,Riverwood,5,1,YES,2,1,YES,511,2,24,542,Jeep,Grand Cherokee,3,N
10527,225,27,IL,100/300,2,396,7,FEMALE,High School,prof-specialty,kayaking,husband,223,354,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Springfield,21,3,NO,3,0,YES,646,1,149,610,Suburu,Legacy,19,N
10528,196,29,IN,100/300,1,272,2,FEMALE,Masters,sales,basketball,other-relative,201,354,Vehicle Theft,Front Collision,Trivial Damage,Police,SC,Columbus,23,1,NO,2,1,NO,27,2,248,17,Ford,F150,19,N
10531,251,30,IL,500/1000,2,707,7,FEMALE,Masters,sales,exercise,unmarried,1,354,Single Vehicle Collision,Front Collision,Minor Damage,Police,SC,Columbus,5,1,YES,3,3,YES,734,4,171,646,Chevrolet,Malibu,1,N
10532,244,35,IN,100/300,1,28,2,FEMALE,College,prof-specialty,dancing,not-in-family,1,354,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Springfield,5,1,NO,1,0,NO,670,1,518,631,Accura,MDX,6,N
10533,78,20,IL,100/300,1,730,2,MALE,PhD,craft-repair,skydiving,own-child,18,354,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Riverwood,5,3,NO,2,3,YES,649,4,113,635,Mercedes,C300,18,N
10534,242,31,IN,500/1000,2,742,2,MALE,JD,adm-clerical,paintball,not-in-family,338,270,Vehicle Theft,Side Collision,Minor Damage,None,SC,Columbus,6,1,NO,1,3,NO,500,4,426,478,Mercedes,ML350,15,N
10535,170,24,OH,100/300,2,207,2,FEMALE,PhD,armed-forces,sleeping,wife,260,161,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,WV,Northbend,10,3,NO,2,2,YES,414,3,53,385,Nissan,Pathfinder,12,N
10537,165,28,IL,250/500,2,662,2,MALE,MD,tech-support,basketball,husband,1,350,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,WV,Arlington,18,3,NO,2,3,YES,431,4,59,399,Volkswagen,Jetta,10,N
10538,314,37,IL,250/500,3,373,2,FEMALE,Associate,priv-house-serv,reading,other-relative,1,213,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,11,3,YES,3,1,NO,395,2,421,466,Nissan,Ultima,1,N
10539,338,45,IL,250/500,1,398,2,MALE,High School,adm-clerical,paintball,own-child,145,354,Parked Car,Front Collision,Minor Damage,None,VA,Northbend,20,1,YES,2,3,NO,161,4,310,128,Dodge,Neon,13,Y
10543,385,13,IL,100/300,2,18,2,FEMALE,MD,prof-specialty,paintball,husband,1,354,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,15,3,YES,2,3,NO,177,4,584,94,Saab,92x,20,N
10544,261,7,OH,100/300,1,282,2,FEMALE,Masters,protective-serv,golf,not-in-family,157,354,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,SC,Northbrook,19,3,YES,1,0,YES,211,1,51,143,Suburu,Impreza,2,N
10546,38,11,IN,250/500,1,964,2,FEMALE,Associate,sales,paintball,own-child,265,354,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Hillsdale,20,1,YES,2,3,NO,611,4,534,550,Suburu,Forrestor,9,N
10547,140,25,IN,100/300,2,281,2,MALE,MD,prof-specialty,board-games,wife,150,354,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,VA,Hillsdale,6,1,YES,1,2,NO,599,3,128,444,Audi,A5,8,N
10548,223,32,OH,100/300,2,340,2,MALE,MD,armed-forces,polo,unmarried,1,354,Multi-vehicle Collision,Side Collision,Major Damage,Other,OH,Northbrook,11,3,YES,3,1,YES,513,2,487,450,Ford,F150,1,Y
10549,121,20,IN,250/500,3,991,2,MALE,JD,tech-support,golf,other-relative,1,354,Vehicle Theft,Front Collision,Minor Damage,Police,VA,Springfield,21,1,NO,2,2,NO,707,3,506,687,Accura,TL,14,N
10552,240,35,OH,100/300,3,258,2,MALE,Associate,armed-forces,basketball,wife,1,59,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Arlington,23,1,YES,1,1,NO,708,2,507,688,Accura,RSX,7,N
10553,256,33,IL,500/1000,1,708,2,MALE,Masters,handlers-cleaners,chess,not-in-family,1,52,Vehicle Theft,Front Collision,Minor Damage,Police,SC,Hillsdale,20,1,YES,3,2,YES,154,3,568,78,Dodge,RAM,15,Y
10555,115,22,IL,100/300,3,342,2,FEMALE,JD,sales,hiking,not-in-family,1,354,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbend,3,3,YES,2,2,YES,109,3,567,38,Saab,95,19,N
10556,258,33,IL,100/300,3,360,2,MALE,Masters,transport-moving,board-games,wife,1,354,Single Vehicle Collision,Rear Collision,Major Damage,Other,NY,Northbrook,9,1,YES,3,1,NO,627,2,139,470,Volkswagen,Jetta,20,Y
10558,355,8,IL,500/1000,3,687,8,MALE,PhD,craft-repair,polo,own-child,1,69,Vehicle Theft,Rear Collision,Minor Damage,Police,NC,Northbrook,20,1,NO,1,2,YES,223,3,577,153,Accura,TL,10,N
10559,121,17,IL,100/300,3,608,2,FEMALE,College,exec-managerial,yachting,not-in-family,1,11,Multi-vehicle Collision,Side Collision,Total Loss,Fire,WV,Riverwood,4,3,NO,3,1,NO,23,2,243,10,Saab,95,12,Y
10560,103,20,IN,100/300,2,295,2,FEMALE,PhD,craft-repair,movies,not-in-family,139,354,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Arlington,8,3,YES,2,0,NO,261,1,619,243,Toyota,Camry,17,N
10561,206,31,IN,500/1000,3,160,2,MALE,Masters,farming-fishing,bungie-jumping,own-child,17,354,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Columbus,17,3,YES,2,1,YES,120,2,272,168,Chevrolet,Malibu,16,N
10562,183,23,OH,250/500,2,932,7,MALE,MD,protective-serv,chess,wife,88,117,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Arlington,17,1,NO,1,0,NO,691,1,570,630,Ford,Escape,15,Y
10563,180,9,IN,100/300,2,134,2,FEMALE,College,adm-clerical,dancing,own-child,1,210,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Northbrook,17,1,NO,2,3,NO,399,4,481,441,Ford,Fusion,14,N
10566,277,32,OH,100/300,2,120,2,FEMALE,PhD,exec-managerial,exercise,not-in-family,281,281,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Springfield,19,1,NO,3,2,YES,12,3,204,718,Saab,92x,8,N
10567,50,12,IN,100/300,3,555,7,FEMALE,High School,exec-managerial,dancing,unmarried,1,274,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Riverwood,9,1,NO,3,0,YES,273,1,361,221,Toyota,Highlander,16,N
10568,263,36,IN,100/300,2,436,2,MALE,High School,craft-repair,movies,wife,61,336,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Columbus,11,3,YES,2,2,YES,45,3,357,20,Ford,Fusion,16,Y
10569,204,24,IN,250/500,1,754,2,MALE,JD,machine-op-inspct,camping,other-relative,1,194,Multi-vehicle Collision,Rear Collision,Total Loss,Other,WV,Riverwood,8,3,YES,2,1,NO,695,2,572,634,Chevrolet,Malibu,13,N
10570,74,17,IL,250/500,3,907,8,MALE,College,craft-repair,camping,own-child,1,167,Single Vehicle Collision,Front Collision,Total Loss,Other,SC,Springfield,23,1,NO,2,3,YES,524,4,493,590,BMW,3 Series,14,N
10572,152,21,OH,250/500,1,349,2,FEMALE,JD,adm-clerical,paintball,own-child,1,202,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbrook,14,3,NO,1,2,YES,76,3,309,68,Jeep,Wrangler,16,N
10573,7,15,OH,500/1000,2,22,2,FEMALE,Masters,other-service,paintball,wife,289,151,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Northbend,2,3,NO,3,3,YES,650,4,151,491,Dodge,RAM,20,N
10574,284,36,OH,250/500,2,393,2,MALE,JD,farming-fishing,board-games,not-in-family,149,332,Single Vehicle Collision,Rear Collision,Major Damage,Other,NY,Springfield,12,1,NO,1,2,YES,494,3,172,378,Mercedes,ML350,19,Y
10578,133,21,OH,500/1000,3,819,2,MALE,High School,transport-moving,board-games,not-in-family,297,354,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Northbrook,24,3,YES,3,1,YES,285,2,3,264,Saab,93,2,Y
10579,296,34,IN,250/500,1,956,2,MALE,PhD,machine-op-inspct,polo,not-in-family,164,354,Multi-vehicle Collision,Rear Collision,Total Loss,Police,WV,Arlington,8,2,YES,2,3,YES,212,4,549,174,Toyota,Highlander,9,N
10581,166,27,IL,500/1000,3,238,2,MALE,High School,sales,base-jumping,own-child,1,95,Single Vehicle Collision,Front Collision,Total Loss,Other,NC,Riverwood,9,1,NO,3,0,YES,490,1,83,322,Ford,Fusion,12,N
10582,50,13,IL,250/500,3,199,2,MALE,Associate,protective-serv,movies,husband,80,354,Multi-vehicle Collision,Side Collision,Major Damage,Other,NC,Arlington,15,4,YES,3,0,NO,609,1,132,584,Audi,A5,5,N
10583,37,10,OH,500/1000,1,2,2,FEMALE,JD,farming-fishing,movies,other-relative,1,82,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,SC,Hillsdale,15,2,YES,3,1,NO,698,2,111,629,Ford,Fusion,16,N
10584,153,23,OH,250/500,2,188,8,MALE,Masters,protective-serv,polo,unmarried,1,219,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Northbrook,18,3,NO,1,1,YES,498,2,88,334,Toyota,Corolla,15,N
10587,58,12,IN,100/300,1,794,2,MALE,College,sales,yachting,own-child,97,354,Vehicle Theft,Front Collision,Trivial Damage,Police,WV,Springfield,22,1,YES,2,3,YES,153,4,342,181,Volkswagen,Jetta,19,N
10588,328,41,IL,250/500,1,967,2,FEMALE,JD,exec-managerial,yachting,not-in-family,174,354,Multi-vehicle Collision,Front Collision,Major Damage,Other,SC,Columbus,7,2,YES,2,2,NO,564,3,155,497,Chevrolet,Tahoe,5,Y
10590,365,7,IL,500/1000,1,550,2,FEMALE,Associate,priv-house-serv,hiking,husband,1,354,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Springfield,17,2,NO,3,3,YES,461,4,451,525,Saab,93,17,N
10591,102,22,OH,100/300,3,300,2,FEMALE,College,handlers-cleaners,chess,husband,1,354,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,PA,Hillsdale,17,3,NO,3,1,YES,444,2,148,486,Ford,Escape,5,N
10593,164,23,IN,100/300,1,612,2,FEMALE,College,machine-op-inspct,bungie-jumping,not-in-family,72,354,Single Vehicle Collision,Rear Collision,Total Loss,Police,SC,Northbrook,10,1,NO,3,0,YES,314,1,434,354,Chevrolet,Tahoe,1,N
10594,60,12,IN,500/1000,3,629,2,FEMALE,JD,craft-repair,polo,wife,225,354,Single Vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbrook,24,1,YES,2,1,YES,694,2,538,706,Toyota,Highlander,6,Y
10595,69,20,OH,250/500,3,813,2,MALE,High School,sales,sleeping,wife,1,125,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Hillsdale,6,3,NO,3,1,YES,480,2,167,365,Mercedes,ML350,2,N
10596,347,18,IN,100/300,3,713,2,MALE,JD,farming-fishing,exercise,own-child,1,33,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Springfield,6,1,YES,2,2,YES,343,3,450,523,Ford,Escape,7,N
10597,197,23,IL,100/300,3,116,2,FEMALE,College,prof-specialty,golf,other-relative,131,255,Parked Car,Front Collision,Trivial Damage,Police,WV,Columbus,18,1,NO,3,0,NO,197,1,334,263,Dodge,RAM,9,N
10598,212,11,IL,100/300,3,988,7,FEMALE,JD,priv-house-serv,chess,unmarried,1,354,Parked Car,Rear Collision,Trivial Damage,Police,PA,Springfield,18,1,YES,3,1,NO,197,2,2,164,Mercedes,E400,14,Y
10601,356,11,OH,250/500,2,253,2,MALE,High School,exec-managerial,cross-fit,other-relative,1,250,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,VA,Hillsdale,19,1,YES,2,2,NO,128,3,294,163,Nissan,Pathfinder,13,Y
10602,390,13,IN,100/300,3,848,2,MALE,Masters,machine-op-inspct,bungie-jumping,wife,1,25,Single Vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,18,1,YES,3,0,YES,440,1,502,483,Ford,Escape,3,N
10603,68,17,IL,250/500,1,501,2,MALE,JD,sales,chess,own-child,228,43,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,1,1,NO,3,1,NO,285,2,3,165,Volkswagen,Jetta,14,Y
10604,362,9,IN,250/500,1,12,6,FEMALE,Masters,adm-clerical,video-games,own-child,135,354,Vehicle Theft,Front Collision,Trivial Damage,Police,WV,Columbus,12,1,NO,3,3,NO,129,4,365,230,Toyota,Camry,6,N
10605,365,9,OH,100/300,1,170,2,MALE,JD,armed-forces,movies,other-relative,1,354,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Hillsdale,8,2,YES,1,1,YES,555,2,74,555,Toyota,Highlander,14,N
10607,15,9,OH,500/1000,1,790,2,FEMALE,Associate,priv-house-serv,golf,own-child,1,278,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,SC,Springfield,18,1,YES,1,3,YES,326,4,389,394,Audi,A3,16,N
10608,146,21,IN,250/500,1,183,6,FEMALE,Masters,exec-managerial,reading,wife,1,262,Parked Car,Side Collision,Minor Damage,Police,NY,Springfield,10,1,YES,1,0,YES,710,1,214,654,Accura,RSX,9,N
10609,178,28,OH,100/300,2,724,2,FEMALE,MD,adm-clerical,polo,wife,1,354,Multi-vehicle Collision,Front Collision,Total Loss,Police,VA,Riverwood,19,4,NO,3,1,YES,623,2,540,562,Volkswagen,Jetta,2,N
10613,347,24,IL,250/500,3,470,2,FEMALE,Associate,adm-clerical,chess,not-in-family,1,354,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,Columbus,6,1,YES,2,2,YES,397,3,45,245,BMW,X5,4,N
10614,365,9,IN,250/500,1,254,2,MALE,High School,handlers-cleaners,board-games,not-in-family,219,348,Multi-vehicle Collision,Front Collision,Minor Damage,Police,SC,Northbrook,17,3,NO,1,2,YES,655,3,117,640,Volkswagen,Passat,9,N
10616,61,16,IL,250/500,3,983,2,MALE,High School,tech-support,paintball,other-relative,132,250,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Springfield,1,3,YES,2,0,NO,631,1,143,475,Nissan,Pathfinder,6,N
10617,166,25,IN,500/1000,3,970,2,FEMALE,JD,transport-moving,board-games,unmarried,310,354,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Columbus,7,2,YES,3,2,YES,592,3,169,530,Nissan,Maxima,13,Y
10618,7,8,IL,100/300,3,497,2,MALE,MD,tech-support,sleeping,husband,269,354,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Arlington,7,2,NO,3,2,YES,99,3,279,118,Volkswagen,Passat,16,N
10619,389,10,OH,100/300,1,879,2,MALE,JD,farming-fishing,video-games,husband,1,50,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Springfield,16,1,NO,2,0,NO,147,1,5,40,Jeep,Wrangler,12,N
10622,378,9,OH,100/300,3,45,2,FEMALE,Masters,transport-moving,polo,own-child,1,354,Single Vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,13,1,NO,3,1,YES,58,2,249,42,Ford,F150,2,N
10623,180,10,OH,500/1000,1,74,2,MALE,MD,protective-serv,camping,wife,1,354,Parked Car,Side Collision,Trivial Damage,Police,WV,Riverwood,19,1,NO,3,0,NO,44,1,274,32,Jeep,Grand Cherokee,18,N
10625,33,13,OH,500/1000,3,338,2,MALE,Associate,sales,reading,not-in-family,222,354,Parked Car,Front Collision,Minor Damage,None,SC,Riverwood,3,1,YES,2,0,NO,400,1,46,372,Nissan,Ultima,2,N
10626,299,42,IN,100/300,1,729,2,FEMALE,MD,machine-op-inspct,hiking,own-child,118,286,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,NC,Northbrook,4,1,YES,2,1,NO,700,2,541,667,Mercedes,E400,5,N
10628,138,22,IN,100/300,3,631,2,MALE,Associate,exec-managerial,base-jumping,husband,119,354,Parked Car,Front Collision,Trivial Damage,Police,WV,Northbend,14,1,NO,1,2,NO,379,3,38,230,Toyota,Camry,16,N
10629,149,21,IN,250/500,2,844,2,FEMALE,JD,protective-serv,hiking,wife,122,74,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,3,1,NO,3,3,YES,717,4,556,684,BMW,X6,20,Y
10630,236,29,IL,100/300,2,155,2,FEMALE,High School,craft-repair,chess,wife,1,214,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,Northbrook,14,2,YES,1,2,YES,380,3,366,352,Ford,F150,5,Y
10631,34,17,IN,500/1000,3,516,2,FEMALE,MD,machine-op-inspct,kayaking,other-relative,1,354,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,3,3,NO,3,1,NO,722,2,194,596,Chevrolet,Malibu,14,N
10632,54,19,OH,500/1000,1,618,8,FEMALE,Associate,prof-specialty,video-games,husband,1,155,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Springfield,13,2,NO,2,2,NO,261,3,325,243,Accura,MDX,10,N
10633,198,27,OH,500/1000,1,292,2,MALE,Masters,transport-moving,golf,not-in-family,1,199,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,Springfield,12,1,NO,1,2,NO,263,3,357,327,Accura,MDX,12,N
10636,47,17,OH,100/300,1,701,2,FEMALE,High School,craft-repair,chess,wife,1,118,Parked Car,Front Collision,Trivial Damage,None,SC,Columbus,20,1,NO,1,2,YES,32,3,242,16,Chevrolet,Tahoe,3,Y
10637,10,10,OH,100/300,2,767,2,MALE,High School,craft-repair,polo,own-child,1,354,Vehicle Theft,Front Collision,Minor Damage,Police,WV,Hillsdale,23,1,YES,3,1,YES,281,2,81,318,Saab,95,5,N
10638,204,27,IL,500/1000,1,503,2,MALE,Masters,craft-repair,dancing,unmarried,1,354,Vehicle Theft,Rear Collision,Trivial Damage,Police,WV,Northbend,19,1,NO,1,2,YES,579,3,120,553,Suburu,Impreza,3,N
10639,243,16,OH,500/1000,3,403,2,FEMALE,PhD,priv-house-serv,chess,husband,1,354,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NC,Columbus,19,3,YES,2,0,NO,208,1,341,278,Audi,A3,3,Y
10640,202,30,IL,250/500,3,196,7,MALE,Associate,adm-clerical,video-games,not-in-family,129,354,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,VA,Northbrook,14,2,YES,2,1,NO,106,2,346,98,Nissan,Ultima,20,N
10642,257,37,OH,100/300,1,107,2,FEMALE,JD,other-service,base-jumping,unmarried,124,303,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NY,Hillsdale,1,3,NO,1,3,NO,91,4,1,256,Suburu,Legacy,4,N
10643,50,14,IL,500/1000,1,654,2,FEMALE,High School,exec-managerial,golf,husband,318,354,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Springfield,2,1,YES,3,0,NO,408,1,379,502,Saab,92x,1,N
10644,91,20,IL,250/500,3,723,2,FEMALE,Masters,prof-specialty,paintball,not-in-family,13,354,Single Vehicle Collision,Side Collision,Major Damage,Police,NC,Hillsdale,10,1,NO,1,1,YES,233,2,313,215,Audi,A3,7,Y
10648,145,22,IL,500/1000,3,568,2,MALE,College,craft-repair,bungie-jumping,husband,1,354,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Riverwood,4,1,NO,2,2,NO,503,3,126,439,Suburu,Forrestor,9,N
10649,17,14,OH,500/1000,1,312,2,MALE,Associate,other-service,base-jumping,other-relative,218,193,Parked Car,Side Collision,Trivial Damage,None,NY,Arlington,19,1,YES,1,2,YES,205,3,601,200,Honda,CRV,18,N
10651,34,13,IL,100/300,3,41,2,FEMALE,High School,transport-moving,cross-fit,other-relative,1,31,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Springfield,13,3,NO,1,2,YES,528,3,184,567,Ford,Escape,19,Y
10652,7,9,IN,100/300,1,717,2,FEMALE,College,handlers-cleaners,board-games,husband,1,319,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,4,3,YES,2,1,NO,630,2,184,567,Jeep,Wrangler,14,N
10653,253,36,OH,500/1000,3,912,2,MALE,College,prof-specialty,yachting,wife,224,127,Multi-vehicle Collision,Front Collision,Major Damage,Other,SC,Northbend,17,3,NO,3,1,YES,509,2,93,345,Audi,A5,13,Y
10654,13,11,OH,100/300,2,10,8,FEMALE,High School,adm-clerical,movies,husband,1,354,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,10,3,NO,2,3,YES,742,4,203,622,Jeep,Wrangler,1,N
10657,11,14,OH,100/300,3,209,6,MALE,Associate,machine-op-inspct,yachting,other-relative,324,354,Vehicle Theft,Front Collision,Trivial Damage,Police,SC,Arlington,23,1,NO,2,3,NO,88,4,271,62,Ford,F150,16,N
10658,163,21,IL,500/1000,3,427,11,MALE,High School,transport-moving,cross-fit,other-relative,1,55,Multi-vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,8,3,NO,1,3,NO,358,4,405,293,Jeep,Grand Cherokee,16,Y
10660,5,14,IL,250/500,3,904,2,MALE,JD,sales,video-games,other-relative,181,39,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,SC,Columbus,19,1,NO,1,3,YES,127,4,293,93,Suburu,Legacy,16,N
10661,316,39,IN,100/300,2,526,2,MALE,College,adm-clerical,sleeping,unmarried,110,268,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Northbrook,3,3,NO,1,0,NO,416,1,94,350,Jeep,Wrangler,18,N
10663,122,19,OH,250/500,2,402,6,FEMALE,PhD,armed-forces,skydiving,not-in-family,106,57,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,16,3,YES,2,0,YES,257,1,405,293,Honda,CRV,15,N
10664,81,15,IL,100/300,1,646,8,FEMALE,High School,adm-clerical,reading,wife,102,110,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NY,Northbend,8,3,NO,1,1,NO,108,2,532,55,Saab,95,5,N
10665,225,28,OH,100/300,3,278,9,FEMALE,Masters,prof-specialty,paintball,wife,1,173,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Arlington,6,1,NO,1,1,YES,423,2,98,357,Accura,TL,6,N
10666,309,42,OH,500/1000,3,68,7,MALE,Associate,priv-house-serv,chess,other-relative,306,120,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,17,1,NO,3,1,YES,418,2,21,418,Mercedes,E400,13,Y
10667,246,33,IL,100/300,1,943,2,FEMALE,Masters,sales,paintball,not-in-family,1,84,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Northbend,11,3,YES,3,2,YES,598,3,61,404,BMW,X6,12,Y
10668,115,22,OH,250/500,2,820,2,MALE,JD,machine-op-inspct,hiking,husband,1,162,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Arlington,22,1,YES,2,1,NO,155,2,569,137,Audi,A5,3,N
10671,120,18,IN,100/300,2,287,2,FEMALE,MD,craft-repair,camping,wife,1,354,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,PA,Hillsdale,10,3,YES,2,3,NO,465,4,562,465,Jeep,Wrangler,20,N
